Weight,Activity,Age,Height,Income,Sex
72.6,,18,179,3.55,Male
85.2,,31,176.4,2.89,Male
69.1,,29,172.8,0.68,Male
97.4,,61,176.9,1.93,Male
72.8,,72,152.2,1.63,Female
67.7,5,15,170.1,4.94,Male
72.9,,80,165.4,1.49,Male
69.1,,73,172,5,Male
70.6,,48,159.9,1.46,Female
105.1,,60,179,2.97,Male
23.3,7,5,113.9,0.54,Female
61.4,,67,153.6,0.04,Female
19,7,4,107,,Female
34,5,10,138.5,1.84,Female
93.1,,69,164.9,2.59,Male
65.3,,14,162.9,0.84,Male
36.9,4,7,125.5,0.87,Female
71.8,,33,179.3,1.44,Male
79.6,,32,182.1,1.36,Male
94.3,,64,177.1,2.27,Male
84.6,,17,163.5,1.23,Female
60.1,7,11,153.3,0.07,Female
17.6,7,3,107.3,1.22,Female
72.1,,24,174.3,3.14,Female
121.9,,50,185.2,2.38,Male
53.7,,51,168.6,1.51,Male
77,,57,175.5,,Male
113.2,,18,159.8,,Female
72.9,,59,169.9,3.23,Female
,,1,,1.76,Male
23.1,5,2,94.5,0.03,Male
15.9,7,5,102.6,0.99,Female
23,4,6,121.3,2.81,Female
42,5,6,125.1,1.36,Female
137.8,,34,172.6,1.76,Male
79.5,,55,178.3,5,Male
104,,69,164.3,2.39,Male
12.1,7,3,96.2,3.15,Female
72,,64,173.1,2.81,Male
43.9,7,13,157.1,0.98,Female
23.9,7,8,127.7,0.34,Male
30,7,10,142.5,,Male
95.2,,29,168,4.29,Male
14.1,7,2,,2.22,Female
117.7,,16,180.4,,Male
,,80,,0.75,Male
16.5,7,3,95.5,0.58,Male
50.1,,37,152.2,1.03,Female
6.8,,0,,4.54,Male
63.8,,16,170.9,0,Male
19.4,7,5,116.5,0.74,Male
5,,0,,1.15,Male
55.1,,40,137.6,,Female
81.2,,63,167.2,0.94,Male
67.5,,48,158.1,5,Female
50.4,5,13,155.7,0.8,Female
110.3,,77,172.3,1.15,Male
69.5,6,12,162.1,2.81,Female
56.7,,27,150.2,0.92,Female
16.3,7,2,99.8,,Male
,,71,,1.19,Male
,,15,,,Male
63.7,,47,161.3,1.92,Female
35.7,1,12,143.5,,Male
9.3,,1,,1.64,Male
15.7,5,3,97.8,3.47,Male
95.3,,47,165.5,,Female
52.5,,47,181,3.72,Male
77,,25,151.5,0.59,Male
14.5,7,3,97.2,2.82,Female
47.2,,65,158.9,,Female
102.3,,40,156.3,0.21,Female
57.9,,71,164.8,1.68,Female
13.6,7,3,93.6,1.96,Male
46.5,,20,160.7,1.85,Female
61.3,,16,161.7,0.59,Female
98.7,4,14,172.8,0.63,Male
25.6,7,6,123,1.89,Female
86.5,,30,177,0.4,Female
22.9,4,5,106.4,0.07,Male
71.2,,33,149.5,4.99,Female
19.6,7,3,105.7,5,Female
44.6,7,8,151.5,0.05,Male
24.8,6,8,128.5,1.84,Female
66.9,,31,159.6,3.63,Female
69.6,,64,149.5,5,Female
83.5,,64,179,0.98,Male
82.9,,63,166.8,3.33,Male
80,,39,158.8,1.9,Female
65.7,,80,153,1.06,Female
33.7,3,8,137.2,2.55,Female
9,,1,,0.99,Female
16,7,3,97,2.39,Female
76.9,,42,147.6,2.31,Female
92.4,,26,183.4,2.86,Female
40,5,11,152.8,5,Female
89.7,,16,169.3,0.49,Male
68.8,,75,153.8,,Female
72.1,3,15,178.6,4.94,Female
64.2,7,11,160.4,0.11,Male
33.4,5,10,136.7,1.69,Female
53.9,,49,156.9,1.32,Female
81.6,,29,173.8,5,Male
69,,80,146.1,0.21,Female
,,80,,,Female
62.9,3,13,157.3,0.74,Male
79.7,,80,154.4,,Female
88.6,,22,153.9,3.33,Female
104.2,,77,175.5,1.53,Male
55.4,5,13,171.4,1.19,Male
49.4,,80,150.7,4.25,Female
101.7,,62,168.6,0.63,Male
15.9,7,5,102.1,5,Female
55.2,,19,170.6,1.68,Male
62.9,0,14,169.1,5,Male
91.7,,57,169.7,5,Female
14.8,7,2,95.9,1.8,Male
10.4,,0,,1.53,Male
42.9,,16,148.9,0.58,Female
93.2,,57,180.3,2.74,Male
62.8,,63,150.3,1.94,Female
61.9,,64,156.4,1.26,Female
77.4,,45,178.4,3.29,Male
,,62,,2.34,Male
64.8,,53,172,2.64,Male
81.4,,80,166.5,0.94,Male
89.5,,19,158.7,1.25,Female
52.8,,80,149.2,0.72,Male
70.9,,50,156.2,2.31,Female
21.7,7,5,116.9,5,Male
64.1,,80,150.1,1.44,Female
70,,29,170.5,2.99,Male
,,16,,2.11,Female
50.6,4,11,147.5,2.23,Female
18.7,7,6,114.9,1.13,Male
91.4,3,15,176.5,3.52,Male
,7,7,,2.73,Female
54.4,,80,150.1,0.65,Female
9.1,,0,,1.38,Female
83.3,,63,176.5,1.01,Male
32.4,4,8,141.4,2.99,Male
6.9,,0,,0.08,Female
128.3,,50,178.8,5,Male
76.7,,42,172.1,3,Male
45.5,,68,150.9,0.49,Female
71.1,,45,169.3,0.21,Female
31.6,2,9,140.9,0.68,Male
45,4,10,148.5,0.55,Male
18.6,7,3,102,2.67,Female
69,,38,174.8,,Male
37.3,7,12,147.6,3.2,Female
75,,68,173,0.92,Male
78.8,0,15,152.9,3.25,Female
44.2,4,13,150.7,1.47,Male
73.5,,65,168.7,1.49,Male
54.9,,24,151.1,1.49,Female
14.3,5,4,97.3,0.63,Male
,,34,,2.29,Male
13.7,7,3,96.2,0.65,Female
91.6,,27,155.6,1.34,Male
50.9,,16,168.9,3.79,Male
24.8,7,7,123.5,1.47,Male
76.7,,35,171.5,4.54,Male
91,,68,175.5,0.95,Male
50.1,,18,168.3,,Male
62.1,,44,157.1,2.61,Female
77.1,,57,163.4,0.89,Female
94.7,,55,163.4,,Female
81.4,,24,158.3,0,Female
19.5,0,6,117.3,0.68,Female
44.9,,33,148.2,3.15,Female
17.6,4,4,106.4,2.06,Male
12.6,7,2,,1.65,Male
34.7,2,13,144,0.12,Female
9,,1,,1.03,Female
120.4,,35,169.9,1.32,Female
33,4,10,140.4,4.22,Female
80.1,,62,166,0.17,Male
49.3,7,8,139.3,1.65,Female
108.5,4,14,176.1,1.09,Male
90.4,,59,161.7,0.42,Male
17.7,7,9,120.1,,Female
63.9,,16,163,0.64,Female
,,30,,1.16,Male
109,,54,181.9,,Male
18.1,6,5,108.8,1.51,Male
55.4,3,13,165.8,5,Male
61.4,,40,156.4,5,Female
70.8,,29,170.8,0,Female
45.1,7,8,132.8,1.59,Female
27.3,7,8,129.1,4.58,Male
83.5,,80,179.4,3.39,Male
10.6,,1,,0.99,Female
118.9,,19,180.8,5,Male
59.5,,29,154.7,2.19,Female
14.4,7,2,90.4,0.95,Female
17,3,5,108.9,1.86,Female
26.3,7,7,124.9,5,Male
15.3,7,2,98.5,1.98,Male
81,,57,166.4,1.03,Male
53.7,,27,162.2,,Female
56.6,,40,164.2,0.26,Male
,,38,,,Male
45.7,,80,144.1,0.96,Female
,,39,,0.98,Female
85,,55,160.2,1.01,Female
66.7,,27,162.4,0.68,Female
13.6,,1,,1.76,Male
75.5,,64,174,,Male
18.1,4,4,109.8,2.47,Male
16.1,7,3,101.5,0.25,Male
68.2,,16,151.8,1.29,Female
22.6,5,6,116.7,5,Female
65.1,,23,178.7,1.34,Male
88.6,,43,155.6,3,Female
145.5,,46,175.6,3.43,Male
92.3,,26,178.6,5,Male
92.1,,41,163,5,Female
8.7,,0,,0.43,Male
58.7,,69,153.3,5,Female
,,19,,,Female
117,,47,161.8,2.82,Female
,,18,,4.12,Female
12.5,5,2,90.8,3.09,Female
89.3,,54,164.4,2.88,Male
97.6,,80,169.6,,Male
58.7,,21,164,4.21,Female
67.6,,66,171.8,,Female
18.8,7,4,107.9,3.2,Female
50.5,,29,161.6,4.46,Female
84.3,,25,179.5,1.94,Male
138,,27,170,0.09,Female
,7,3,,1.2,Female
74.6,,36,164.1,,Male
108.5,,49,180.3,4.54,Male
23,7,5,111.6,0.3,Male
80.3,,54,160.1,2.11,Female
80.9,,26,174.5,1.06,Male
89.2,,80,171.7,3.11,Male
97.4,,30,185.3,2.53,Male
40.3,7,10,149.8,5,Male
91.7,,80,168.8,1.74,Male
100,,28,170.5,1.58,Male
45.4,7,10,145.6,2.96,Female
66.9,,58,164.4,3.14,Female
47.3,,45,150.7,1.41,Male
8.4,,0,,0.78,Female
16.8,7,5,106.1,1.24,Male
75.8,,24,157,0.62,Male
,,34,,,Male
14.6,7,3,95.8,5,Female
12.7,,1,,0.92,Female
21.1,7,3,103.7,,Male
38.3,5,7,138,1.15,Male
89.5,,57,166.2,4.21,Female
22.5,7,5,112.2,0.9,Female
57,6,14,170.1,2.29,Male
76.1,,63,152.4,0.75,Female
77.9,,47,177.2,1.34,Male
32.8,7,11,139.3,3.66,Male
33.9,7,10,144.4,,Male
88.7,,42,168,5,Male
103.8,,59,180,1.58,Female
80.4,,80,151.6,1.04,Female
30,7,8,135.3,4.94,Male
100.8,,32,159.9,,Female
56.6,1,14,170.7,3.51,Male
20.7,7,4,115.6,3.7,Male
119.8,,23,171,0.59,Male
67,2,14,176.4,3.13,Male
,,12,,4.94,Female
71.2,,57,169.3,5,Female
78.4,,22,179.4,4.96,Male
71.3,,25,174.6,5,Male
14,7,2,90.1,4.95,Female
107.4,,54,161.3,2.11,Female
84.3,,24,185.8,0.63,Male
80.3,,59,158.1,1.23,Female
150.9,,55,174.1,3.62,Female
11.8,,1,,0.56,Male
72.2,,40,164.3,5,Female
79.5,,45,153.3,5,Female
,,17,,1.65,Female
51.3,,80,167.7,1.43,Male
102.9,,41,176,1.39,Male
81.9,,37,184.1,0.39,Male
49.9,,48,163.6,0.95,Male
116.1,,45,167,1.65,Female
58.3,,43,155.2,,Female
73.1,,29,168.1,1.85,Female
22.9,7,8,119.6,0.27,Female
127.5,,37,158.2,0.42,Female
80.5,,65,162,0.51,Male
4.1,,0,,4.83,Male
103.8,,79,170.3,,Male
78.5,,16,165.9,0.04,Female
63.2,,33,153.9,5,Female
70.6,,52,163.2,2.64,Female
30.9,0,11,139.6,1.04,Female
16.8,5,2,,2.5,Female
63,,76,153.1,5,Female
84.3,,18,170,1.38,Female
10.1,,0,,0.9,Male
112.7,,65,175.3,0.57,Male
65.1,,62,159.5,2.13,Female
108,,50,185.4,5,Male
44.2,,34,157.3,3.17,Female
60.6,5,13,165.6,1.41,Male
89.2,,56,173.9,1.48,Male
45.5,,13,149.6,1.56,Male
14.6,7,3,98.4,4.22,Female
84.1,,32,183.1,3.3,Male
27.2,7,7,124.3,0.47,Male
20.5,7,3,99.9,1.34,Female
104.6,,26,168.2,0.97,Male
,,22,,0.47,Female
61.9,,65,159,1.01,Female
12.9,7,4,97.8,0.95,Female
83.6,,66,176.2,5,Male
16.4,4,3,97.7,1.69,Female
,,21,,0.3,Male
18.5,7,4,105.1,1.73,Male
76.5,,72,163.2,2.2,Male
71.5,,49,155,0.3,Female
11.6,7,2,,2.51,Male
9.4,,1,,1.36,Female
88.4,,16,173.6,0.42,Female
129.5,,58,187.2,4.68,Male
7.3,,0,,0.69,Female
11.7,6,2,86.7,0.55,Female
89.1,,80,169,1.63,Male
138.7,,31,182.2,5,Male
46,5,13,156.2,2.45,Male
76.9,,72,173.3,1.52,Male
89.8,,17,159.9,0,Male
10.3,,1,,0.98,Female
15.6,7,3,101.2,5,Female
,,80,,1.91,Female
,,52,,1.02,Female
53.9,7,14,165.7,4.7,Male
104,,59,183.6,5,Male
77,,31,180.3,5,Male
10.1,,1,,0.82,Male
55,,49,170.9,5,Female
77.5,,27,169.2,3.22,Male
42.1,7,9,148.7,2.11,Female
132.4,,20,165.5,3.42,Female
81.6,7,11,171.2,0.48,Male
116.1,,46,164.6,0.96,Male
15.6,7,3,99.8,,Male
90.4,,62,154.6,,Female
13.3,7,2,87.1,0.98,Female
30.1,4,8,140.3,,Male
57.7,,30,150.6,0.78,Female
97.7,,40,189.4,5,Male
70.5,,69,165.7,5,Male
35.9,5,11,135.6,1.23,Male
9.5,,0,,,Male
83.2,,16,170,5,Female
120.5,,74,184.8,,Male
48.3,5,14,154.2,0.4,Female
30.3,7,8,138.6,,Male
116.4,,80,162.3,0.03,Female
68.5,,63,164.4,2.78,Male
94.8,,19,161.2,2.79,Female
76.1,,29,140.3,,Female
11.9,7,2,89.5,,Male
73.3,,79,154.9,4.96,Female
72.6,,56,150.5,5,Female
36.1,7,10,139.5,0.39,Male
,,1,,3.3,Male
51.2,,36,154.7,0.84,Male
82.4,,40,188.6,2.98,Male
79.1,,48,160.9,0.26,Female
68.3,,34,155.8,0.98,Female
83.4,,80,166.6,1.56,Male
70,,27,182.3,5,Male
27.6,6,9,128.9,0.25,Male
107.4,,33,164.2,1.23,Female
69.8,,33,161.4,,Male
71.4,,36,159.1,0.28,Male
82.7,,65,170.3,2.47,Male
26.9,3,7,126.5,,Female
75.8,,80,166.5,3.14,Male
25.4,2,7,123.1,,Male
14.4,,1,,1.84,Male
10.1,,1,,1.65,Female
19.6,5,5,115.2,1.23,Male
64.1,,17,172.2,0.7,Male
98.8,,29,164.6,0.88,Female
71.1,,80,147.8,,Female
,,1,,0.69,Male
62.2,,54,154.2,,Female
16.8,7,4,111.1,1.44,Male
88.4,,22,160.3,0,Female
77.9,,55,145.1,2.46,Female
17.9,7,3,98.9,0.86,Male
89.6,,55,183.7,0.34,Male
68.9,,70,157.7,3.37,Female
114.2,,80,174.5,2.68,Male
88.1,,55,177.2,1.14,Male
68.9,,52,148.8,0.72,Female
12.3,7,3,89.8,5,Male
79.6,,62,170.6,2.4,Male
48.9,,25,148.8,1.94,Female
77,4,14,180.4,3.71,Male
81.8,,26,164,1.59,Male
44.9,,61,155,,Female
77.4,,50,156.2,2.99,Female
66.7,,40,167.6,1.01,Male
85.1,,36,169.1,5,Female
22.2,6,6,118.8,5,Female
89,,62,169.1,2.44,Male
71.5,,31,167,5,Female
110.9,,80,174.9,1.24,Male
53,5,10,151.4,1.91,Male
93.3,,58,161,,Male
15.6,6,2,94.2,5,Female
14.3,7,3,102.6,1.72,Male
85.3,,25,167.5,5,Female
8.8,,0,,2.61,Female
68.5,,55,160.5,1.51,Male
78.1,,56,160.7,5,Female
93.5,,37,162.6,1.15,Female
101.9,,30,172.1,0.75,Male
46.7,,71,156.9,,Male
53.5,3,11,154.4,2.06,Female
69.9,,41,171,1.67,Male
40.2,7,10,142.5,1.23,Male
62.6,,79,168.1,0.87,Male
97.1,,51,163.3,,Female
18.2,5,4,109.9,2.29,Female
84.5,,31,177.6,5,Male
12.1,6,2,88.1,2.49,Female
57.7,,27,156.5,3.37,Female
48,,51,146.1,1.03,Female
68.7,,55,159.3,3.3,Female
102.8,,39,172.9,2.11,Male
83.2,,24,167.9,,Male
8.3,,0,,,Female
,,31,,5,Male
102.7,,42,156.5,1.25,Female
36,,80,147.5,,Female
15.9,7,4,101.9,2.11,Female
49.2,,16,153.3,1.59,Female
68.8,,16,170.7,2,Female
,7,8,,,Female
148.1,,63,166.3,5,Male
32.7,7,6,135.4,4.73,Male
,,1,,5,Female
28.3,7,8,122.1,1.03,Female
23.9,4,8,126.2,1.65,Female
84,,39,174.6,3.81,Male
48.9,1,12,160.2,1.15,Male
132,,36,165.5,5,Female
74,,70,160.4,5,Female
49.3,,80,156.4,1.21,Male
35.7,1,11,140.6,1.55,Male
66.3,0,13,159,0.6,Female
75.2,,19,162.4,,Male
49.9,,16,153.7,5,Female
77.2,,51,170.6,5,Female
28.7,7,9,130.8,2.06,Female
62,,80,145.8,0.88,Female
51.3,5,13,157.4,0.87,Male
49.6,7,12,165.2,,Female
90.6,,64,161.8,1.06,Female
47.7,5,14,143.7,0.58,Female
38.3,5,10,145.7,1.09,Male
89.8,,19,179.7,2.81,Male
79.7,,79,156.4,,Female
71.3,,70,167.2,1.5,Male
143.6,,18,176.7,0.69,Male
58.1,,21,169.1,0.11,Male
88.9,,18,180.7,2.14,Male
31.1,7,9,136.7,0.75,Female
82.2,,24,174.5,2.76,Male
86.8,,60,167.6,0.7,Male
97.4,,26,175.4,5,Male
29.7,7,9,128.3,5,Female
44.4,7,11,149.2,5,Female
,,80,,0.99,Male
102.3,,43,179.5,,Male
95.6,,34,172.7,5,Male
10.5,,0,,2.13,Male
75,,80,182.1,1.02,Male
74.8,0,12,158.5,3.17,Male
82.2,,19,172.6,2.76,Female
84,,37,169.6,0.63,Male
18,7,2,,1.24,Female
89.4,,69,159.4,0.93,Female
65.6,,67,147.2,5,Female
84.1,,23,170.6,0.56,Female
93,,38,172.1,2.29,Female
74.4,7,12,156.8,0.39,Female
17.9,7,5,113.3,3.12,Male
93.8,,68,175.9,0.85,Male
70.1,4,14,168.2,1.3,Male
10.5,,0,,3.09,Male
59.5,,80,154.6,2.1,Female
81.2,,16,152,2.19,Female
94,,34,182.3,5,Female
72.1,,23,166.4,5,Female
9.7,,1,,5,Female
60.9,,80,153.7,1.1,Female
,4,5,,4.53,Female
38,1,13,151.2,4.99,Male
10,,1,,4.6,Male
17.5,7,2,94.6,0.74,Male
81.5,,56,148.9,2.27,Female
86.9,,34,163.9,1.09,Female
42.9,,16,164.4,2.82,Female
52.7,,51,154.4,2.67,Male
61,,60,161.8,5,Female
25.1,7,10,130.1,1.37,Male
75.2,,65,157.5,1.59,Female
85.7,,56,168.7,0.81,Male
57.9,,78,164.3,0.37,Male
15.3,,1,,2.79,Male
64,,33,143.6,0.99,Female
10.6,,0,,0,Female
53.5,1,15,162.8,2.95,Female
166.3,,49,188.1,3.54,Male
32,5,8,145.2,2.23,Female
72.3,,30,177.1,5,Male
61,,24,151.7,1.24,Female
23.5,7,4,112.9,0.56,Female
65.1,,60,172.9,3.43,Female
46.5,7,13,152.6,1.86,Male
43,,80,143.2,3.07,Female
72.2,,59,167.2,1.76,Female
57.8,,37,153,,Female
89.2,,54,189.1,3.74,Male
71.4,3,11,163.1,1.42,Male
69.7,,17,175.2,0.95,Male
49.8,,60,159.8,1.87,Female
64.9,,45,162,1.31,Female
28.7,1,9,135.8,2.67,Female
50.9,,42,156.7,,Female
7.3,,0,,1.01,Female
11.4,,1,,3.51,Male
6.7,,0,,3.48,Female
57.3,,45,145.5,0.74,Female
56.1,,30,156.6,2.75,Female
99.4,,42,181.4,3.6,Male
144.9,,34,178.6,1.44,Male
50.4,7,10,131.1,3.41,Male
19.2,5,4,112.4,1.04,Male
26,7,9,130.2,5,Female
54.8,,25,160.4,1.57,Female
,7,5,,3.52,Male
35.4,7,8,143.7,1.58,Female
76.8,,34,164.1,1.09,Female
51.3,5,14,161.1,1.77,Female
79.4,,73,172.2,1.61,Male
63.4,,38,158.7,5,Female
78,,33,178.7,5,Male
109,,44,185,3.89,Male
83,,61,166.7,0.73,Female
51,,17,171.2,1.85,Male
68.9,,34,179.4,4.46,Male
20,4,6,111,1.29,Male
,,56,,5,Male
91.9,,21,167.9,0.69,Female
133.5,,55,180.1,5,Male
,,53,,0.6,Male
79,,49,174.6,5,Male
116.3,,38,174.8,2.23,Male
66,,73,142,0.49,Female
67,3,12,160.1,0.56,Female
112.9,,46,178,5,Male
83,,51,158.7,1.75,Female
81.8,,43,174.8,0.79,Male
9.4,,0,,1.04,Male
62.4,,26,161,0,Female
25.9,2,6,118.5,0.92,Female
8,,0,,4.81,Female
58.4,,76,182.3,1.05,Male
24.9,4,9,132.2,2.6,Female
32,7,10,140.1,1.35,Male
20.1,7,6,116,4.12,Male
127.8,,16,182.3,2.79,Male
88.3,,65,182.6,2.62,Male
44.4,4,15,148.5,0.92,Female
71.8,,67,173.9,4.46,Male
86.2,,22,167.3,1.23,Female
12.6,7,2,86.2,1.69,Female
92.5,,36,187.5,5,Male
52.5,,61,155.6,5,Female
80.6,1,14,178.8,0.59,Male
80.6,,24,171.5,2.04,Male
54.5,,14,161,,Female
94.8,,31,184.1,1.77,Male
93.2,,38,171.2,0.49,Male
87,,64,174.2,3.62,Male
6.9,,0,,1.93,Male
88.3,,80,176.3,1.57,Male
126,,16,173.8,0.82,Male
69.4,,40,173.6,1.27,Male
66.8,,57,177.4,2.23,Male
64.5,,18,163.9,0.21,Female
,4,4,,0.01,Male
11.9,,1,,1.44,Female
88.3,,34,153.8,4.53,Female
5.3,,0,,0.91,Female
51.2,5,13,161.1,1.24,Female
120.9,,72,178.2,1.32,Male
29.7,7,8,130.6,3.3,Male
29.1,2,12,143.6,3.6,Female
56.9,,27,160.3,3.82,Female
71,,22,145.2,0.62,Female
91.3,,54,155.6,5,Female
104.5,,63,179.6,1.75,Male
69,,23,160.6,1.07,Female
66.5,,80,171.9,4.84,Male
18.1,5,3,100.9,2.11,Male
71.4,,41,163.9,1.19,Female
26.7,5,10,138,5,Male
83.8,,53,161.2,1.35,Female
101.7,,57,179,,Male
47.4,,54,144.3,3.92,Female
52.2,,41,156.4,1.34,Male
40,5,7,137.3,3.45,Male
86.9,7,12,158.4,1.87,Male
47.9,3,10,159.7,3.34,Male
,,46,,5,Female
72.5,,57,162.8,1.1,Female
49.9,3,15,160.2,1.65,Female
37.5,7,9,138.6,0.11,Male
112.2,,26,170.3,5,Female
73.1,,47,153.2,5,Female
14,4,2,88.8,,Male
84.1,,48,178.6,5,Male
59.6,5,11,154.4,1.1,Male
18.1,7,3,104.2,1.09,Female
68.7,,41,153,0.8,Female
95.5,,34,161.3,0.55,Female
68.5,,47,153.5,1.76,Female
111.1,,18,168.4,2.22,Female
5.1,,0,,,Female
,,40,,4.94,Female
68.4,,26,161.7,1.36,Female
89.4,,40,179.3,2.67,Male
58.8,,53,164.7,4.04,Female
27.5,7,8,132.2,2.67,Female
80.2,,47,175.1,2.48,Male
13.1,7,2,85.5,2.67,Female
74.3,,72,157.5,0.59,Female
19.6,7,6,116.7,1.82,Female
19.8,7,6,111.3,1.07,Male
79.1,,60,154,1.09,Female
27.4,7,8,132.1,0.07,Female
74.6,,23,166.9,2.46,Female
83.3,,25,184.7,2.95,Male
49.6,0,12,154.4,,Male
110.8,,48,179.9,1.26,Male
93.2,,31,163.6,2.98,Female
61.8,,57,168,2.1,Male
,,26,,0.7,Female
,4,9,,1.87,Female
,,71,,1.74,Male
123.5,,28,176.5,1.51,Male
19.6,7,5,111.6,2.64,Male
62.4,,37,167.1,4.96,Male
38.2,7,9,136.3,0,Female
98.3,,57,184.1,5,Male
13.2,0,2,88.5,0.2,Male
121.1,,19,182.8,0.44,Male
60.3,6,12,158,1.07,Male
66.7,7,14,169.3,2.81,Male
131.3,,38,169.7,5,Female
66.9,7,11,161.5,0.91,Female
111.6,,37,169.2,2.47,Female
69.4,,53,171.7,1.58,Male
64.4,7,14,158.9,0.78,Female
26.9,3,8,124.3,0.7,Male
101.7,,34,177.1,1.47,Male
18.5,7,4,106.5,0.21,Female
12,,1,,,Male
14.1,7,2,89.3,0.46,Female
103.8,,37,158.5,1.76,Female
61,,16,178.9,5,Female
63.6,,56,160.8,1.03,Female
101.8,,22,169.1,1.49,Female
10.5,,1,,1.07,Female
80.2,,70,163.4,0.73,Female
65.3,,32,173.5,5,Male
85.5,,44,180.2,0.59,Male
120.3,,31,193.6,2.82,Male
62.1,,72,163.1,5,Female
80.9,,34,169.7,3.79,Male
47.7,,34,159.5,5,Female
63.5,,60,151,0.68,Female
80.5,,31,166.2,0.28,Female
83.1,,19,162.6,2.48,Female
89.6,,37,162,0.42,Female
77.4,,60,173.1,1.13,Male
72.2,,45,157.5,2.55,Male
20.3,7,5,108.2,2.11,Male
68.7,,61,167.4,0.02,Male
53.2,,80,151.2,0.88,Female
12.9,7,2,88.4,1.58,Female
8.2,,0,,4.22,Female
69.9,,31,180.2,1.06,Male
15.5,7,2,,1.52,Male
81.2,0,12,158.4,1.86,Female
76.9,,47,160.2,0.99,Female
76.3,,60,155.7,3.98,Female
143.2,,35,172,3.09,Male
83.9,,42,166.9,1.86,Male
,,31,,5,Female
12.3,7,2,83.2,,Male
35,7,7,122.4,1.23,Male
61.2,2,15,155.5,1.44,Female
102,,23,161.5,1.77,Female
87,,26,183.6,1.55,Male
63.3,,65,157.3,0.9,Female
69.8,,57,153.7,2.93,Female
83.9,,58,177.7,5,Male
82.5,,69,169.6,1.52,Male
15,7,3,95.9,3.87,Male
62.9,0,11,147.4,1.2,Female
60.5,,57,166.7,4.28,Female
4.9,,0,,0.81,Male
66.4,,27,154.6,,Female
94.2,,48,170.6,0.71,Female
75.1,,31,161.4,0.19,Female
75.6,,69,150.8,1.77,Female
69,,17,176.1,4.54,Male
71.1,,36,162.1,0.99,Female
14.9,7,3,101.1,4.12,Male
17.9,7,3,104.5,3.32,Male
21.8,7,7,125.3,1.34,Male
15.5,5,4,100.3,1.96,Female
36.4,5,10,139.8,5,Female
43.5,3,7,135.5,1.05,Male
,,56,,,Male
78.1,,26,185.8,4.39,Male
8.1,,0,,0.51,Female
53.9,,23,167.5,3.07,Female
77.5,,55,149.8,0.97,Female
52.3,2,12,169,1.73,Male
120,,45,173.6,3.45,Male
,7,3,,2.74,Male
75.1,,62,169.4,3.4,Male
21,7,5,111.2,1.55,Male
123.1,,63,164.7,4.94,Female
24.9,0,8,129.8,0.02,Female
84.4,,38,165.7,1.73,Male
86.3,,54,165.8,4.23,Female
86,,66,172.8,5,Male
108.7,,63,182.1,5,Male
71.7,,70,172.2,3.03,Male
57.9,,23,178.6,0.95,Male
147.8,,18,182.1,0.61,Male
70.7,,78,163.1,,Male
9.9,,0,,0.84,Female
,,27,,3.14,Male
82.3,,33,164.1,,Male
63.1,,49,164,5,Female
13.4,7,2,91.2,0.56,Male
69.1,,66,158.9,2.12,Female
89.4,,26,170.4,1.36,Male
70.1,,52,170.5,0.94,Male
64.6,,67,163.2,1.24,Male
70.1,,60,166.3,1.26,Male
139.6,,42,178.4,2.06,Male
74.2,,73,157.7,2.88,Female
78.7,,64,176.8,0.88,Male
68.8,,54,169.8,0.75,Female
13.2,3,2,84.2,0.74,Male
76.3,,68,169.7,3.82,Female
117,,34,161,0.75,Female
85.3,,34,168.3,1.76,Male
8.7,,1,,1.84,Male
89.5,,74,169.9,5,Female
58.4,,80,149.7,,Female
74.2,,31,167.8,,Male
73.5,,16,179.6,1.77,Male
139.4,,51,170.1,4.38,Female
96.1,,52,180.3,4.93,Male
8.7,,0,,0.55,Female
81.5,,65,159.9,2.12,Female
86.5,,45,183.1,2.82,Male
7.1,,0,,1.23,Female
11.6,5,3,,1.76,Female
58.7,,51,157.2,,Female
27,7,10,128.8,1.51,Female
47.9,,80,152.4,3.01,Female
90.3,,55,160.4,1.23,Female
114.1,,30,163.6,0.85,Female
65.8,,29,166.5,1.23,Male
68.5,,35,168.8,4.6,Male
9,,1,,2.55,Male
112,,40,182.6,2.79,Male
24.2,7,6,121.2,0.25,Female
8.3,,0,,5,Male
97.8,,50,170.8,5,Female
85.1,,29,175,,Male
54.6,5,10,145.6,1.67,Male
82.7,7,15,183.8,,Male
52.4,,17,162.5,2.11,Female
45.8,7,11,141.7,0.56,Male
87.7,,18,173.8,0,Female
98.1,,61,164.1,5,Female
65.2,7,10,143.8,,Male
59.4,,30,155.5,2.13,Female
78.6,,80,162.5,1.69,Female
11.8,,1,,1.1,Female
98.3,,33,179.5,1.63,Male
103.6,,43,172.3,4.12,Male
6.8,,0,,,Male
153.7,,16,185.2,5,Male
19.9,7,5,108.9,1.84,Male
48.6,,79,157.8,,Female
32.9,7,7,136.2,1.22,Male
9.1,,1,,1.76,Female
16.6,7,3,103.5,0.92,Female
79.5,,52,159.3,1.76,Female
92.5,,44,175,2.14,Male
68.5,,72,167.3,1.19,Male
66.4,,80,148.6,1.86,Female
72.1,,67,169.4,,Male
,,74,,1.89,Female
36.6,7,12,154.1,0.82,Male
81.4,,24,157.7,4.76,Female
61.8,1,13,157,1.75,Male
70,,58,174.8,,Male
114,,75,168.1,3.58,Male
52.3,,75,156.5,1.81,Female
,5,8,,1.85,Male
